,Review_text,Nouns
8878,Everything is good and perfect but some improvement in battery life makes it even more perfect.,"everything,improvement,battery,life"
8879,best,
8880,You never need to think about battery at all. Best battery and charger ..,"battery,battery,charger"
8881,The os is very smooth and that is what I liked in the phone,"o,phone"
8882,"Hd screen, perfect gaming  nd again a flagship","screen,gaming,flagship"
8883,A good budget phone,"budget,phone"
8884,Good,
8885,Functions are good,function
8886,Everything is good except for the battery life,"everything,battery,life"
8887,Good,
8888,Only one word PERFECTION,"word,perfection"
8889,I am using it for 2 months now. Even though there was some issue with the delivery but the product is really good. Don't think twice just go for it.,"month,issue,delivery,product"
8890,Good,
8891,Beautiful camera and speed.. i think first android phone where speed meets,"camera,speed,phone,speed"
8892,"Very good performance.Packing also good
devise performance is also excellent.","performance,devise,performance"
8893,"It's a good smartphone.
Looks good, awesome features.
But I spotted battery drain on using internet.
Anyway it's a cool smartphone.","smartphone,feature,battery,drain,internet,smartphone"
8894,OnePlus 6 is the fastest smartphone right now. Dash charging is amazing. Camera is good.,"smartphone,dash,charging,camera"
8895,great,
8896,Loving it 😍,
8897,Its been almost a year since am using this device. I find no lag and heating. Photos on this device is insene. Love oneplus and their effort to bring good device.,"year,device,lag,heating,photo,device,love,oneplu,effort,device"
8898,Speed we need. Camera is good indeed( see picture sample).,"speed,camera,picture,sample"
8899,"Great quality, build and speed. But for the hype and 43k, I really expected something better.","quality,speed,hype,something"
8900,"The phone is fast, faster, Fastest. A must buy for the price.
Order it in the night got by the next morning. Very fast delivery.
Packaging didn't impress me much. Could see One plus cover was had a fold here and there. But definitely the phone is much inside so no damage anywhere near. But it could have been delivered with a much neater packing.","phone,price,night,morning,delivery,packaging,cover,fold,phone,damage,neater,packing"
8901,Phone is awesome especially camera .,"phone,camera"
8902,Nothing.,nothing
8903,Very good phone with advanced features and functions.,"phone,feature,function"
8904,Nice one to buy in this range,"one,range"
8905,Good,
8906,"Awesome smartphone. Just loved using it. The name is enough. So I don't wanna go for its specifications. First of all I switched from Redmi Note 4 to One Plus 6, therefore its become an mind blowing upgrade for me. The speed,the smoothness and also the camera... Just loved it so much. The dash charge in real usage beyond expectations, damn fast. And I recently updated to Officiall Android 9 Pie sent by One Plus through OTA update. Very happy to get one my favourite Red colour. The look I can't express in words,it only can be seen in real. Its been a month and I'm so much happy with my red One Plus 6 & thanks Amazon for secure delivery.","smartphone,name,specification,mind,upgrade,speed,smoothnes,camera,dash,charge,usage,expectation,ota,update,colour,look,word,month,thank,delivery"
8907,Nice pics quality,"pic,quality"
8908,Performance is very good.,performance
8909,":Fast and Smooth, Get the The Speed You Need with OnePlus 6 - Snapdragon™ 845, 6.28 Inch Display Optic AMOLED, 16+20 MP Dual camera, Up to 8GB","speed,camera,gb"
8910,Hi.. I got my device before delivery time. Amazing service Amazon. Nice product happy with it. Thanks,"device,delivery,time,service,product,thank"
8911,"The smartphone is excellent,it has all the features that you want .Best camera,best system all about this phone is best.","smartphone,feature,camera,system,phone"
8912,Its a worthy phone one should try for experience of good quality phone.,"phone,experience,quality,phone"
8913,Better battery life & picture quality.,"battery,life,picture,quality"
8914,Good Product,product
8915,"Really fast, smooth, easy gestures, wonderful pics, never hang even when close to 30 apps are open at a time. Wonderful battery life, easily run full day with active usage (video watching etc). Highly recommended.","gesture,pic,app,time,battery,life,day,usage,video"
8916,required headphone,headphone
8917,Good one,
8918,Like,
8919,"OMG, this is the best phone i have in my while life. This is the first time in using a one plus product and I must say this is a good value for money. Most of the people go behind the iPhone x which I think is really over priced. OP6 is faster than iPhone and it had been ptoven. The best part is that it is not even half the price of the iPhone x. The camera is also really good, although not as good as the pixel or the iPhone, it captures details very well. before this, I had an iPhone 5s and I'm a big fan of pubg but I couldn't enjoy myself with such a small screen. But OP6 even has a gaming mode along with a bigger screen which is really helpful for me. Go for it!","phone,life,time,product,value,money,person,part,price,camera,pixel,detail,fan,pubg,screen,gaming,mode,screen"
8920,"wonderful mobile ever , awesome camera , awesome function , everything is superb , price value...... , unbeatable ........... .","mobile,camera,function,everything,price,value"
8921,No accessories like headphone etc provided.,"accessory,headphone"
8922,One of the best phones so far. Excellent finish . Superb camera.,"phone,finish,camera"
8923,"Worth the money
truly a top end flagship","money,end,flagship"
8924,Awesome...best phone at this price...,"phone,price"
8925,Excellent product. Nothing to say.,"product,nothing"
8926,Super phone! Loving it! New android OS update is awesome,"phone,o,update"
8927,Best,
8928,"Earlier, I was using a Samsung Galaxy J7 with 1.5 GB ram. To install and use a new app, one app needed to be deleted.
I have heard a lot about One Plus mobiles and decided to give it a shot. Glad I made the choice.
Things you get along with device is Dash Charger, screen-guard on the screen and a plastic cover.
The look and feel of the device are amazing. Midnight black comes with a classy matte finish. It is somewhat slippery to handle. The plastic cover is good for protection but if you don't like it you might need to spend 1-2k extra for a cover. I bought a sandstone cover for 1k and it looks good.
The one feature which sets this phone apart is the Dash Charger: 20 minutes is all it needs to get it charged for 30-40% and for about 30 minutes it will get to 60-75% which is more than enough.
Camera quality of this phone is comparable but not better than iPhone or other devices which costs at least 20k more than this. An image clicked by an experienced photographer from OnePlus can still beat a novice to intermediate photographer's iPhone pictures.
One another Feature you get is Face Unlock which is extremely fast and you will get addicted to it. It will be difficult to use other phones which cost lower than this because you will not want to slide or enter the pin or use the fingerprint scanner to unlock the device.
You will use anything and everything for this phone instead of your laptop or tablet.
I even booked a tatkal ticket on irctc while traveling in Bangalore traffic at 10:00 am!
If you are willing to spend 35-45k on a mobile which is not going to be obsolete in at least 2 years. You should opt for this model.
Some dilemma which people face:
6GB vs 8GB
Personally, I think 8GB should be preferable not for gaming but. We can't be sure whether 6 GB would be sufficient RAM after 2 years of time. I don't play mobile games but bought 8GB model just because 6GB might be normal after 2 years.
Space: 64GB vs 128GB vs 256GB
Provided that this model does not have an sd card slot, you will be stuck with whatever model you choose.
64GB is way too low for this phone because of a single recording or some pictures might take a couple of GB. Also, you get 52GB usable space which might not be sufficient. Hence you should either go with 128 or 256 variant.
128 is the most optimal choice and one should go for 256 only if following is the case:
1) You take a lot of pictures and videos, travel a lot, and don't believe in storing those in the cloud.
2) You watch tv shows and movies downloaded on your laptop and watch it on mobile.
Example:- My brother has a 64 GB variant of Samsung mobile, 2 complete courses from coursera and a couple of videos, photos that he clicked used 48-50 GB of storage space. (85-90% of available)
Amount:- 2 complete courses 200 video lectures and family video recording short clips
Whereas in my 256 GB model even if I have entire One Piece of 800 episodes i.e. 90-120GB it will still be around 50% of storage space.
You can spend extra 5-10k on storage once, but no matter what you do you can't expand the memory to 128 or 256 after you made the purchase. Hence I would recommend deciding accordingly which suits your requirement.
The only negative point is they could have included earphones with this but sadly they have not.
Overall:- I was satisfied with the purchase I made from Amazon Prime(which gave me the subscription to one-two day delivery in metro cities and Amazon video content)","gb,ram,app,app,lot,mobile,shot,choice,thing,device,screen,guard,screen,cover,look,device,midnight,black,finish,cover,protection,extra,cover,sandstone,cover,feature,phone,minute,minute,camera,quality,phone,device,image,photographer,novice,photographer,picture,feature,phone,pin,fingerprint,scanner,device,anything,everything,phone,laptop,tablet,tatkal,ticket,irctc,traffic,am,mobile,year,model,dilemma,person,gb,gb,gaming,ram,year,time,game,model,year,space,gb,gb,model,sd,card,slot,model,phone,recording,picture,couple,gb,space,variant,choice,case,lot,picture,video,lot,cloud,tv,show,movie,laptop,mobile,brother,variant,mobile,course,coursera,couple,video,photo,gb,storage,space,course,video,lecture,family,video,clip,gb,model,episode,gb,storage,space,storage,memory,purchase,requirement,point,earphone,purchase,subscription,day,delivery,metro,city,video,content"
